Label,Rating,Product,Aspect,TextBlob,VADER,Afinn,Review
1,4,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",sound,0.3,0,0,In our opinion the JBuds have a much clearer sound. 
0,4,"Cyber Acoustics 30 Watt Powered Speakers with Subwoofer for PC and Gaming Systems in Standard Packaging, (CA-3602a)",room,0.325,0.4588,3,"sound quality is decent, sub is adequate: sound carries well in medium sized room. "
1,4,"ARRIS SURFboard SB6121 DOCSIS 3.0 Cable Modem  (Black,Retail Packaging)",box,0.333,0.2732,0,I have the HD cable box from comcast and it works with this modem and internet connect quickly as well. 
0,4,WD Elements 500 GB USB 2.0 Desktop External Hard Drive,western digital,0.333,0.6369,3,"The Western Digital seemed to have the best reviews, so I purchased it.  "
0,4,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",tablet,0.337,0.4404,3,"As an IPad user from the first day it came out a few years ago to today where I own an iPad 3, I have a good perspective on tablets. "
1,4,SanDisk Cruzer 4GB USB 2.0 Flash Drive- SDCZ36-004G-B35,document,0.338,0.6249,3,"If you are looking to back up your documents or transfer large files, this is a great deal."
0,4,Apple TV MD199LL/A [NEWEST VERSION],content,0.345,0.8458,8,"The only reason I gave it 4 stars rather than 5 Stars is because we would like to continue to see more content providers, especially no cost content providers, added to the already growing list of content available on the Apple TV.  Most recently, I was happy to see PBS was added as a no cost content provider on the Apple TV.  Netflix and Hulu have plenty of children's programs, so our kids enjoy the Apple TV as much as my wife and I.  It's much more than a TV, like the iPhone is much more than a phone.  "
1,4,WD Elements 500 GB USB 2.0 Desktop External Hard Drive,power supply,0.35,0.4404,3,This is a good size drive for the money when you consider it includes an external USB 2.0 housing and power supply. 
1,4,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",replacement,0.35,0.4404,3,"The bottom line: If you're looking for a low-cost replacement for the earbuds that came standard with your MP3 player, the JLab JBuds are a good alternative."
0,4,Kingston 4 GB microSDHC Class 4 Flash Memory Card SDC4/4GBET,capacity,0.35,0.4588,4,"In my opinion, the 8 GB capacity is the ""sweet spot"" for these cards, both in price and reliability."
1,4,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),usb,0.355,0.8555,7,"I've been using this 32 GB Kingston USB flash drive for the last four weeks, and it works great. If the transfer speed is important to you, then I suggest a USB-3 thumb drive.1.SanDisk Extreme 64 GB USB 3.0 Flash Drive up to 190 MB/s SDCZ80-064G-AFFP2.ADATA Superior Series S102 Pro 16GB USB 3.0 Flash Drive (AS102P-16G-RGY)"
1,4,Tiffen 46mm UV Protection Filter,uv filter,0.359,0.5922,9,"There is ongoing debate over the use of UV filters. While that debate rages and while you search for and save up for the ultimate, perfect UV protection filter, just go ahead and pick this one up. This is a really good and cheap way to test drive UV filters.I have other cheap UV filters and those filters have obvious flaws in image quality. You could obviously do better when purchasing a UV filter but you will probably have to pay for it. "
0,4,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],card,0.375,0.4466,0,So I swapped the cards between them and everythings's OK.  First time I've seen this with a Sandisk product.
1,4,DVI Gear HDMI-2M 2M/6' HDMI Cable,difference,0.375,0.6124,3,The cable was compared to some of the top brands that sell over $30 and $40 and yet is pretty close to the performance and cant say the difference...
0,4,BlueRigger High Speed HDMI Cable with Ethernet 6.6 Feet (2m) - Supports 3D and Audio Return [Latest Version],cable,0.383,0.7688,8,"I needed an HDMI cable to connect a DVD player to a 26"" LG LCD TV in the kitchen. I didn't want to spend a lot of money for the cable but did want one that provides a stable, secure connection. This cable was shipped quickly and works fine."
1,4,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",button,0.39,0.8238,2,"The buttons are all placed where you would expect them (you don't have to look at your hand to figure out what button you want to press...and I haven't accidentally pressed any), and the overall feel is very nice.  "
1,4,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",life,0.393,0.7717,6,All WindowsRotate LeftRotate RightSaveSearch for filesShow DesktopShuffleSleepSpreadsheetsStopUndoVolume UpVolume DownZoom inZoom outZoom resetThe keyboard also has an on/off switch located on the top right edge to help save battery life. 
0,4,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,usb,0.4,0.4939,1,"I wanted a flash drive that fit closely to our Sony radio with a USB port, also from Amazon."
1,4,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",foot away,0.4,0.0516,0,This keyboard works great no problems with range though I am only 7-9 feet away from the laptop. 
0,4,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),flash drive,0.4,0,0,The market is flooded with cheap flash drives.  
0,4,"ARRIS SURFboard SB6121 DOCSIS 3.0 Cable Modem  (Black,Retail Packaging)",surfboard,0.417,0.2023,2,The SURFboard seems fine for me. 
0,4,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",play game,0.417,0.2023,2,"Watching videos, playing games, and reading books is fine, but not the reason I have a tablet.  "
0,4,Google Chromecast HDMI Streaming Media Player,wifi,0.425,0,0,"The first being that since I'm signing onto the hotel wifi, I had to bring my own router, and then set the Chromecast to connect to my router in lieu of the hotel wifi.  "
1,4,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),file,0.433,0.34,-1,Samsung provides a hard-copy software to transfer all files from HDD to SSD easily. 
1,4,Kingston 4 GB microSDHC Class 4 Flash Memory Card SDC4/4GBET,camera,0.433,0.6213,3,I use one for my camera and one for my phone or tablet so far so good would buy more.
0,4,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),player,0.45,0.4404,2,I would suggest buying better earphones than the cheap ones included with the player.
1,4,PORTTA PET0301S 3x1 Port HDMI Switch/Switcher 1080P Supports 3D with IR Wireless Remote Ultra High...,remote,0.45,0.8,5,"I use a Harmony remote, which automatically shuts off devices as you cycle through activities so it functions perfectly. "
1,4,"Amazon Kindle Paperwhite Case - Lightest and Thinnest Protective Genuine Leather Cover with Auto Wake/Sleep for Amazon Kindle Paperwhite, Saddle Tan",cover,0.45,0.8225,4,"The cover atttaches easily, is light weight, does not add much bulk to the unit, and it attractive and comfortable to hold."
1,4,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",video,0.467,0.5141,3,"the exchange is better hardware for relying on amazon,free cloud storage so having no flash memory is negated, and teamed with prime videos was easy for me to choose kindle over others"
1,4,"TP-LINK TL-WN722N Wireless N150 High Gain USB Adapter, 150Mbps, 4dBi External Antenna, WPS Button, Support Windows XP/Vista/7/8",bar,0.467,0.4215,3,"The wireless adapter is a good 20 feet away from the wireless router, which is one full floor lower as well, and it has full five-bar connectivity. "
1,4,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),player,0.481,0.9456,25,Im liking this mp3 player.  In this review i'll be comparing this to the leading apple ipods because they're the most popular mp3 players.  What makes this mp3 player leagues better than say an ipod nano/shuffle is the audio quality.  I also like the earbuds that come with the player.  Perhaps the best reason to get this player is the price.  PROS+ Great tiny size and clip doesn't fall off+ Easy Interface+ Sound Quality+ Headphones are good+ Drag and drop (SAYONARA ITUNES!)+ PRICE!!!CONS- Getting playlists using a mac is NOT user friendly!Final Word*** Get this player you would 
1,4,Roku 2 XS 1080p Streaming Player (Old Model),instant video,0.5,0.7992,3,"ContentNetflix, Amazon Instant Video, and Hulu Plus require a paid subscription, but they have the best selection of TV shows and Movies. "
1,4,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,cable,0.5,0.7227,3,"using two of these cables with 2-port charger in my car. The cables are too short to manually operate the devices, but excellent for charging and Bluetooth use with car nav/audio. "
1,4,Roku 2 XS 1080p Streaming Player (Old Model),quality,0.5,-0.3818,2,"I also like to get the most out of home theater, and a wifi connection that decides to misbehave on occassion with a reduced connection speed can lower the video quality."
1,4,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),cable,0.5,0.5719,3,"A basic cable,, excellent for the price.  "
1,4,"Cyber Acoustics 30 Watt Powered Speakers with Subwoofer for PC and Gaming Systems in Standard Packaging, (CA-3602a)",sound,0.5,0.2263,1,"Nice sound, a bit goofy looking but they all "
1,4,Amazon Kindle 9W PowerFast Adapter for Accelerated Charging,job,0.5,0.4767,2,"The charger is elegant looking, and it does its job."
1,4,BlueRigger High Speed HDMI Cable with Ethernet 6.6 Feet (2m) - Supports 3D and Audio Return [Latest Version],cord,0.5,0.4404,4,It looks to be better quality than the HDMI cords that come stock. 
0,4,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,thumb drive,0.5,0.5702,-1,"If I'd known that, I would have bought 2 16gb drives since you can't avoid swapping thumb drives if you have more than 2500 songs.I bought 6&#34; USB extension cables to mount the thumb drives on for easier insertion."
1,4,Belkin Mini 5W 3-Outlet Swivel Travel Charger with Dual USB Ports,unit,0.5,0.4215,3,"Also, inserting the undercut end of the three prong cover into the corresponding notch at the bottom of the charger serves to keep the unit level as it bears against the wall when plugged in, a nice touch along with the pilot light."
1,4,Belkin Mini 5W 3-Outlet Swivel Travel Charger with Dual USB Ports,surge,0.5,0.7003,5,"This is a useful surge protector, the USB ports are good for charging devices.  "
1,4,Belkin Mini 5W 3-Outlet Swivel Travel Charger with Dual USB Ports,power,0.5,0.4754,3,It's so nice to have USB power available nearby.  
1,4,"AmazonBasics High-Speed HDMI Cable 2-Pack - 6.5 Feet (2 Meters) Supports Ethernet, 3D, 4K and Audio Return",cable,0.508,0.8176,9,"Nice quality HDMI cables. It seems like I always need one of these cables, and these are a  fine value."
1,4,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),transfer speed,0.55,0.6096,5,"The transfer speeds are sufficient, and the reliability is so far perfect.  "
1,4,"Panasonic ErgoFit Best in Class In-Ear Earbud Headphones RP-HJE120-D (Orange) Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit, iPhone, Android Compatible, Noise Isolating Headphones",pair,0.556,0.7906,8,would buy again great for replacement pairs teenagers though they wer good quality so I assume they are a decent pair for the price
1,4,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,quality,0.6,0.8316,10,"Great quality. But the quality is excellent, they last. "
1,4,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),monitor,0.6,0.4215,5,HDMI quality is nice for gaming with the PS3 on my PC Monitor. 
1,4,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",touch pad,0.6,0.7574,4,"Also, the built-in touch pad is an awesome feature and responds very well."
1,4,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],storage,0.6,0.6249,4,Nice and compact storage solution. 
1,4,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),card,0.6,0.2263,3,"The SD Card expandability is nice, but I haven't tried it yet, and it does look a bit flimsy.  "
1,4,"Amazon Kindle Paperwhite Case - Lightest and Thinnest Protective Genuine Leather Cover with Auto Wake/Sleep for Amazon Kindle Paperwhite, Saddle Tan",book,0.617,0.8625,6,Holding the Kindle in the cover is as easy as holding a paperback book -- a happy improvement over the experience of using an &#34;old&#34; Kindle in a lighted cover. 
1,4,Seagate 320GB HDD SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST320DM000),speed,0.65,0.7845,5,great for the price and i have been satisfied with their speed for R/W and noise level.  
1,4,DVI Gear HDMI-2M 2M/6' HDMI Cable,quality,0.658,0.8429,9,"Looking for the best video quality for your BluRay and flat panel, HDTV, but don't want to spend $50 on a cord at Best Buy?  "
1,4,Canon EF 50mm f/1.8 II Camera Lens - Fixed (Discontinued by Manufacturer),build quality,0.7,-0.2344,5,"Yes its cheap, no its not the best build quality, but the results just speak for themselves.  "
1,4,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,cable,0.8,0.6249,3,The 4-inch version of Amazon's lightning cable is a great size for use with portable battery chargers that don't come with built-in cables.  
1,4,BlueRigger High Speed HDMI Cable with Ethernet 6.6 Feet (2m) - Supports 3D and Audio Return [Latest Version],picture,0.8,0.6249,5,The picture quality is great with my HD TV and BluRay player.
1,4,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",case,0.8,0.6249,3,The case fits and works great. 
1,4,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,usb,0.8,0.6249,3,"I took the USB drive out of the boot list order, and now everything is great."
1,4,Wireless Router w/ WiFi Range Extender Mode (300 Mbps) by Medialink - Easy YouTube Setup Video (Part# MWNWAPR300N ),router,1,0.5719,3,This is an excellent router for the price.  
1,4,LG Tone HBS-730 Wireless Stereo Headset - Black,headset,1,0.5719,3,This headset is perfect for her.  
0,5,"Cyber Acoustics 30 Watt Powered Speakers with Subwoofer for PC and Gaming Systems in Standard Packaging, (CA-3602a)",wire,-1,-0.6249,-3,It took me about 15 minutes to set them up and the worst part was snaking the wires around under my work desk.. 
0,5,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",money,-0.75,-0.6124,-4,I was real skeptical about wasting money on yet another antenna. 
0,5,Roku 2 XS 1080p Streaming Player (Old Model),angry bird,-0.5,-0.8957,-9,"oh and ignore the crap about angry birds, they actually use that as a selling point for the XS. it's stupid, not the game just the fact that's it's on there and used as a selling point. "
0,5,Tiffen 46mm UV Protection Filter,lens,-0.4,0.6315,-2,must have in order to protect the lens. nothing worse than going into the woods and scratching your lens. cheaper to replace the protection filter than the lens.
1,5,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),cable,-0.325,-0.3358,-2,All the HDMI cables at walmart started out at $20 so when I found this one for five I was very skeptical. This cable is anything but basic!!
0,5,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,cable,-0.292,-0.5423,-3,"People, this is the same thing you'll find at the Apple store and the on reason not to buy it is that you can't possibly stand the fact that people will see a horrible black cable that says &#34;Amazon Basics&#34; on each of the plugs coming out of your iPhone..."
0,5,PowerGen 2.4Amps / 12W Dual USB Car charger Designed for Apple and Android Devices - White,usb port,-0.25,-0.2363,-7,"It was only after reading the reviews here on Amazon that I realized I had plugged the Samsung charging cable into the wrong USB port (there are two ports and they are labeled &#34;A&#34; and &#34;S&#34;.  I had plugged the cable into the &#34;A&#34; port and it should have been plugged into the &#34;S&#34; port.)Once I figured this out, the tablet charged without a problem."
1,5,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,flash drive,-0.25,0,0,"For someone looking for a small compact USB flash drive, this is the one to get.  "
1,5,Apple TV MD199LL/A [NEWEST VERSION],cable,-0.2,0.5423,3,"I cut the cable cord, and this thing has saved me hundreds of dollars so far, and as the months and years go on, it will be thousands of dollars saved.  I'll never need cable again and their absurd prices."
0,5,Crucial m4 64GB 2.5-Inch (9.5mm) SATA 6Gb/s Solid State Drive CT064M4SSD2,version,-0.195,0,0,This was intended to replace the very slow 5400 rpm drive installed in my Mac MiniApple Mac Mini MC816LL/A Desktop (NEWEST VERSION).  Earlier versions of this drive shipped with firmware that seemed to cause some speed issues.  
0,5,Kingston Digital DataTraveler SE9 8GB USB 2.0 DTSE9H/8GBZ,ring,-0.181,-0.2212,-2,"It's small and inconspicuous and remains on your car key ring, so it's hard to leave without it."
1,5,"Tech Armor Ultimate 4-Way 360 Degree Privacy Screen Protector for Apple New iPhone 5, Latest Generation, 1-Pack",screen,-0.17,0,2,This is high quality stuff that befits the screen of expensive iPhone 5/s.
-1,5,Crucial m4 64GB 2.5-Inch (9.5mm) SATA 6Gb/s Solid State Drive CT064M4SSD2,difference,-0.125,0.25,-3,On several occasions I have seriously thought my power supply was dying because I would be using the SSD and then the Caviar Black would wake up at which point you definitely can hear the difference.
0,5,WD My Passport 2TB Portable External USB 3.0 Hard Drive Storage Black (WDBY8L0020BBK-NESN),case,-0.115,0.34,1,"One last thing: one helpful reviewer suggested that people who buy this product buy the Case Logic QHDC-101 Portable EVA Hard Drive Case - Black (or the red, if you prefer). "
0,5,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,drive,-0.115,0,0,"Although very small, this little Flash drive holds quite a bit for a decent price. "
0,5,WD My Passport 2TB Portable External USB 3.0 Hard Drive Storage Black (WDBY8L0020BBK-NESN),storage,-0.1,0.6633,0,I've been using WD My Passports for the last few years as backups and media storage units.  
0,5,Cheetah Mounts APTMM2B TV Wall Mount for 20-75-Inch TVs Bundle with 10-feet Braided HDMI Cable and a 6-Inch 3-Axis Magnetic Bubble,plasma,-0.1,0.2808,0,"For example, my 42"" Samsung PN42B450 (plasma TV so by current standards it is heavy for it size vs. an LCD TV) needed to use the M8 screws  apx. "
0,5,WD My Passport 2TB Portable External USB 3.0 Hard Drive Storage Black (WDBY8L0020BBK-NESN),storage,-0.096,-0.1027,-1,"Technology is zooming when it comes to storage, this replaced my husbands chunky old hard drive. "
0,5,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",left button,-0.094,0,0,Just press the two little buttons on the left of your index finger. 
0,5,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],card,-0.083,0,0,I several of these 64GB cards in my GoPro 3 Black and my Canon T3i. 
0,5,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),drive,-0.08,0.5656,-1,I left a very long question regarding this drive and Farstone clone drive software. The fist was when I inadvertently tried to clone my game drive. It did not see any partitions on my ssd drive.  I canceled and to my surprise despite it showing having changed the partions on the screen it did not actually commit the changes bad my g game drive was safe.  It reformats and repatriations the ssd drive to full size and clone the c drive too it.  At least once I booted from that newly cloned drive.  I then shrunk my game drive and am moving the othe partions to that drive and out comes the old boot drive . In goes the ssd game drive with steam on and my machine will rock.  Ok few disk drive letter changes here and there but overall I feel like a million bucks.  
0,5,Roku 3 Streaming Media Player (2014 model),tv,-0.073,0.4767,1,My Dad got a NetFlix subscription for Christmas and I bought him this Roku box to hook up to his TV to stream his subscription. He is getting a bit hard of hearing and this helps him hear better without driving my mom crazy because the TV is so loud.
0,5,WD My Passport 2TB Portable External USB 3.0 Hard Drive Storage Black (WDBY8L0020BBK-NESN),file,-0.067,0.3612,2,The size of the drive is compact and small like in all My passport drives and has large enough storage to keep all videos and RAW Photo image files.
0,5,Kingston 4 GB microSDHC Class 4 Flash Memory Card SDC4/4GBET,adapter,-0.066,-0.1531,0,"In a few days later, I received a brand new package with a 16gb MicroSD card and SD Card adapter.  They received a few bits of information from me regarding my Amazon purchase and gave me an RMA address to send my faulty 16gb MicroSD card and SD Card adapter.  "
0,5,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,iphone 5s,-0.063,0.223,1,I've tried other 3rd party lightening cables and noticed that they were not always accepted by my iPad mini or iPhone 5s.  
0,5,Cheetah Mounts APTMM2B TV Wall Mount for 20-75-Inch TVs Bundle with 10-feet Braided HDMI Cable and a 6-Inch 3-Axis Magnetic Bubble,frame,-0.054,-0.1531,0,"If you get one arm tilting at a bigger angle than the other, ure essentially distributing the weight of the TV unevenly on the back frame, hence the wall. With bigger TVs, the distance from the lower end of the TV to the safety bolt is too long, and if you have a Plasma/LCD TV, there's virtually no gap between the wall and TV (the bottom frame of the TV rests on the wall if you tilt around 7 degrees downward). "
0,5,"Tech Armor Ultimate 4-Way 360 Degree Privacy Screen Protector for Apple New iPhone 5, Latest Generation, 1-Pack",bubble,-0.046,-0.296,-2,"On my first attempt, this left me with a small air bubble near the home button due to a small piece of lint that I missed. "
0,5,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",software,-0.036,0.4201,2,"The only down side I found is the software (Logitech Control Center) for the Mac. Other than the fact that I cannot use the software, I really like this trackball."
0,5,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",usb port,-0.025,0.2263,-1,1907FP Flat Panel MonitorI leave the USB receiver plugged into my Dell 1907FP monitor's USB port (downstream).I've had the item for about a week and it functions well.  
0,5,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",cable,-0.025,0,0,I was concerned about the quality of audio visual transmission from my IMac to my Sony Bravia TV because of long length of this cable. 
0,5,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),sansa,-0.014,-0.6928,-3,"I was pretty hesitant to try another Sansa MP3 player, but my alternatives (Apple and their need to reject any attempts at memory upgrade, Coby and their somewhat questionable sound quality and software package, Generic China and questionable build quality, Sony and their overpriced brand name, and overpriced memory options) left me pretty unimpressed.  After exhaustive hours of research, review reading, I bit the bullet on another Sansa.  "
0,5,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),file,0,0,-2,Then drag-and-drop the MP3 files in folders onto the device. 
1,5,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),application,0,0.6705,2,Applications like Word or Excel 2013 is about a second.  
0,5,Google Chromecast HDMI Streaming Media Player,cable,0,0,2,"With my cable company now scrambling all of its channels, I was faced with the option of renting a second set-top box in order to make my bedroom TV functional. "
0,5,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",size,0,0,0,"Cons:  Even with 3 sizes, you have to push the bud back into your ear on occasion."
0,5,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),data transfer,0,0,0,I'm in the process of transferring data from several smaller flash drives over to this one.  
1,5,Roku 3 Streaming Media Player (2014 model),box,0,-0.1406,1,"It is quite fast (this is a big one), most of these boxes are SLOW as sin, it's why video game consoles became the norm for netflix and the like but finally there's a proper alternative."
1,5,WD My Passport 2TB Portable External USB 3.0 Hard Drive Storage Black (WDBY8L0020BBK-NESN),drive,0,0.6633,2,It is another reliable WD drive. 
0,5,Roku 3 Streaming Media Player (2014 model),service,0,-0.5719,-4,"One day, I was having problems streaming a movie from Amazon, and checked their customer service to see if the problem was with my wi-fi or their server. "
1,5,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),store,0,0,1,The big box stores overcharge for their HDMI cable.  
0,5,Garmin Portable Friction Mount,vehicle,0,-0.5106,0,Both of these are giveaways that a GPS may be hanging out someone in the vehicle... and is something savvy potential GPS thieves know to look out for.- 
1,5,Apple TV MD199LL/A [NEWEST VERSION],house,0,0.7463,3,"We don't have it at our house, but he loves his!"
1,5,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,flash drive,0,0,0,"This flash drive is TINY, or should i say tiny. "
1,5,Kingston 4 GB microSDHC Class 4 Flash Memory Card SDC4/4GBET,samsung galaxy,0,0.4767,4,This Kingston 16GB MicroSDHC Flash card with SD Adapter works terrific for use in my samsung galaxy s4 and also in my desktop.
0,5,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",index finger,0,0,0,I would have wanted them closer to my thumb not my index finger.
1,5,PowerGen 2.4Amps / 12W Dual USB Car charger Designed for Apple and Android Devices - White,dual port,0,0.4588,0,The dual ports for Apple and android are a neat thing. 
1,5,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),hd video,0,-0.296,-1,It can process all the HD video and no issues.  
1,5,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],space,0,0,0,I got it and still have s lot of space for all my music and videos.
0,5,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",room,0,0,0,Update I moved this antenna to a tv in different room and now get 12 channels.  
1,5,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,key,0,0,1,It even fits in my wallet .I always use to Cary around a big stick with my keys.
0,5,PowerGen 2.4Amps / 12W Dual USB Car charger Designed for Apple and Android Devices - White,power,0,0,0,The Galaxy Note 2 charger gives 2 amps of power to fully charge the unit. 
1,5,SanDisk Cruzer 4GB USB 2.0 Flash Drive- SDCZ36-004G-B35,sandisk cruzer,0,0,0,I keep coming back to SanDisk Cruzer for its form factor. 
0,5,eneloop SEC-CSPACER4PK C Size Spacers for use with AA battery cells,pack,0,0,-3,"This review is for the Eneloop 2 Pack AA, Ni-MH Pre-Charged Rechargeable Batteries with ""C"" Spacer. "
0,5,"AmazonBasics High-Speed HDMI Cable 2-Pack - 6.5 Feet (2 Meters) Supports Ethernet, 3D, 4K and Audio Return",ray player,0,0,0,"Fios Cable box, Apple TV, Sony Blue Ray player, Sony projector."
0,5,Google Chromecast HDMI Streaming Media Player,tv,0,0,0,I think i am going to try it on my tv today.
1,5,Roku 3 Streaming Media Player (2014 model),video,0,0,0,It makes watching MP4 videos a snap.  
1,5,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),card,0,0.3182,1,Note that there is an option to expand the storage using a mini-SD card or something of that sort. 
1,5,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),music,0,0,0,I copied my MP3s to the music folder and I was off and running.  
0,5,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),picture,0,0,0,Over 3500 picture storage with SD Card. 
1,5,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),memory,0,0,0,I decided to go with this memory card after comparing Transcend to SanDisk.  
0,5,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",button,0,0,0,There is a bit of a learning curve in switching from the earlier model to this one in the placement and use of the buttons.  
0,5,AmazonBasics USB 2.0 Extension Cable - A-Male to A-Female - 9.8 Feet (3 Meters),extension,0,0,0,Basically this is and extension cord for USB cables. 
1,5,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",reading,0,-0.0516,0,I don't think reading will give me eye strain.
0,5,Roku 3 Streaming Media Player (2014 model),credit card,0,0.3818,0,"When setting this player up you have to put a debit or credit card, PayPal act on file for any possible billing. "
1,5,Roku 3 Streaming Media Player (2014 model),player,0,0,0,"Before buying the Roku, I was streaming thru my DVD player and experiencing a lot of signal los and re-buffering when I was trying to watch Netflix.  "
1,5,BlueRigger High Speed HDMI Cable with Ethernet 6.6 Feet (2m) - Supports 3D and Audio Return [Latest Version],monster,0,0,0,Just goes to show what a bunch of monsters Monster is.
1,5,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],storage,0,-0.5994,-3,She will have no storage space problems.
